"Year","depart","land","lat1","lon1","state.x","lat2","lon2","state.y"
2002,"JFK","PDX",40.639751,-73.778925,"New York",45.588722,-122.5975,"Oregon"
2011,"BTR","DFW",30.532778,-91.15,"Louisiana",32.896828,-97.037997,"Texas"
2011,"MEM","OAK",35.042417,-89.976667,"Tennessee",37.721278,-122.220722,"California"
1999,"DAL","RIC",32.847111,-96.851778,"Texas",37.505167,-77.319667,"Virginia"
1997,"ELP","HOU",31.80725,-106.377583,"Texas",29.645419,-95.278889,"Texas"
2005,"BDL","SNA",41.938889,-72.683222,"Connecticut",33.675667,-117.868222,"California"
2014,"LGA","SAN",40.777245,-73.872608,"New York",32.733556,-117.189667,"California"
2013,"DEN","BUR",39.861656,-104.673178,"Colorado",34.200667,-118.358667,"California"
2012,"DAL","RSW",32.847111,-96.851778,"Texas",26.536167,-81.755167,"Florida"
2010,"MHT","RDU",42.932556,-71.435667,"New Hampshire",35.877639,-78.787472,"North Carolina"
2009,"DFW","SJC",32.896828,-97.037997,"Texas",37.3626,-121.929022,"California"
2006,"GSO","EWR",36.09775,-79.937306,"North Carolina",40.6925,-74.168667,"New Jersey"
2004,"ONT","ISP",34.056,-117.601194,"California",40.79525,-73.100222,"New York"
2000,"BUF","MDW",42.940525,-78.732167,"New York",41.785972,-87.752417,"Illinois"
1998,"DEN","BDL",39.861656,-104.673178,"Colorado",41.938889,-72.683222,"Connecticut"
1999,"ALB","BWI",42.748267,-73.801692,"New York",39.175361,-76.668333,"Maryland"
1996,"BOS","PIT",42.364347,-71.005181,"Massachusetts",40.491467,-80.232872,"Pennsylvania"
2011,"DSM","LGA",41.533972,-93.663083,"Iowa",40.777245,-73.872608,"New York"
1997,"ONT","ICT",34.056,-117.601194,"California",37.649944,-97.433056,"Kansas"
2009,"OAK","DCA",37.721278,-122.220722,"California",38.852083,-77.037722,"District of Columbia"
2005,"HPN","TLH",41.066959,-73.707575,"New York",30.396528,-84.350333,"Florida"
2003,"HPN","STL",41.066959,-73.707575,"New York",38.748697,-90.370028,"Missouri"
2005,"RNO","OAK",39.499108,-119.768108,"Nevada",37.721278,-122.220722,"California"
1998,"EUG","ONT",44.124583,-123.211972,"Oregon",34.056,-117.601194,"California"
2014,"SNA","PHX",33.675667,-117.868222,"California",33.434278,-112.011583,"Arizona"
2000,"LAX","FLL",33.942536,-118.408075,"California",26.072583,-80.15275,"Florida"
2003,"COS","DAL",38.805805,-104.700778,"Colorado",32.847111,-96.851778,"Texas"
1996,"JAX","ORF",30.494056,-81.687861,"Florida",36.894611,-76.201222,"Virginia"
1998,"LGA","TUL",40.777245,-73.872608,"New York",36.198389,-95.888111,"Oklahoma"
2010,"DAL","PIT",32.847111,-96.851778,"Texas",40.491467,-80.232872,"Pennsylvania"
2009,"RDU","BWI",35.877639,-78.787472,"North Carolina",39.175361,-76.668333,"Maryland"
2010,"BUF","PHX",42.940525,-78.732167,"New York",33.434278,-112.011583,"Arizona"
2011,"DTW","SNA",42.212444,-83.353389,"Michigan",33.675667,-117.868222,"California"
2003,"LGA","ROC",40.777245,-73.872608,"New York",43.118866,-77.672389,"New York"
2014,"CLT","HPN",35.214,-80.943139,"North Carolina",41.066959,-73.707575,"New York"
1996,"SWF","ROC",41.504094,-74.104839,"New York",43.118866,-77.672389,"New York"
2010,"ALB","IAD",42.748267,-73.801692,"New York",38.944533,-77.455811,"Virginia"
2000,"RDU","OAK",35.877639,-78.787472,"North Carolina",37.721278,-122.220722,"California"
2003,"CLE","IAD",41.411689,-81.849794,"Ohio",38.944533,-77.455811,"Virginia"
2004,"MSN","MIA",43.139858,-89.337514,"Wisconsin",25.79325,-80.290556,"Florida"
2002,"DEN","DTW",39.861656,-104.673178,"Colorado",42.212444,-83.353389,"Michigan"
2012,"CLE","MSP",41.411689,-81.849794,"Ohio",44.881956,-93.221767,"Minnesota"
2002,"CLE","SNA",41.411689,-81.849794,"Ohio",33.675667,-117.868222,"California"
2003,"MHT","GRR",42.932556,-71.435667,"New Hampshire",42.880833,-85.522806,"Michigan"
2004,"FLL","BWI",26.072583,-80.15275,"Florida",39.175361,-76.668333,"Maryland"
1999,"SYR","BWI",43.111187,-76.106311,"New York",39.175361,-76.668333,"Maryland"
2006,"DAL","LAS",32.847111,-96.851778,"Texas",36.080056,-115.15225,"Nevada"
1994,"JAX","LAX",30.494056,-81.687861,"Florida",33.942536,-118.408075,"California"
2002,"LGA","OAK",40.777245,-73.872608,"New York",37.721278,-122.220722,"California"
2009,"ORD","DTW",41.978603,-87.904842,"Illinois",42.212444,-83.353389,"Michigan"
1996,"BUR","MIA",34.200667,-118.358667,"California",25.79325,-80.290556,"Florida"
2010,"MIA","SWF",25.79325,-80.290556,"Florida",41.504094,-74.104839,"New York"
2004,"BDL","TPA",41.938889,-72.683222,"Connecticut",27.975472,-82.53325,"Florida"
1993,"LGB","DCA",33.817722,-118.151611,"California",38.852083,-77.037722,"District of Columbia"
2011,"BDL","IAD",41.938889,-72.683222,"Connecticut",38.944533,-77.455811,"Virginia"
2008,"CLE","EWR",41.411689,-81.849794,"Ohio",40.6925,-74.168667,"New Jersey"
2002,"IAH","MIA",29.984433,-95.341442,"Texas",25.79325,-80.290556,"Florida"
2014,"HOU","IAD",29.645419,-95.278889,"Texas",38.944533,-77.455811,"Virginia"
1999,"SFO","TPA",37.618972,-122.374889,"California",27.975472,-82.53325,"Florida"
2011,"BTV","JFK",44.471861,-73.153278,"Vermont",40.639751,-73.778925,"New York"
2003,"ISP","PDX",40.79525,-73.100222,"New York",45.588722,-122.5975,"Oregon"
2006,"MEM","EWR",35.042417,-89.976667,"Tennessee",40.6925,-74.168667,"New Jersey"
2009,"BUR","EWR",34.200667,-118.358667,"California",40.6925,-74.168667,"New Jersey"
2004,"RSW","LGA",26.536167,-81.755167,"Florida",40.777245,-73.872608,"New York"
2010,"DEN","PHF",39.861656,-104.673178,"Colorado",37.131894,-76.492989,"Virginia"
2009,"CLE","BWI",41.411689,-81.849794,"Ohio",39.175361,-76.668333,"Maryland"
2010,"GSO","LGA",36.09775,-79.937306,"North Carolina",40.777245,-73.872608,"New York"
2002,"CLE","DFW",41.411689,-81.849794,"Ohio",32.896828,-97.037997,"Texas"
2001,"MDW","SWF",41.785972,-87.752417,"Illinois",41.504094,-74.104839,"New York"
2005,"MDW","IAD",41.785972,-87.752417,"Illinois",38.944533,-77.455811,"Virginia"
2003,"BOS","SMF",42.364347,-71.005181,"Massachusetts",38.695417,-121.590778,"California"
2004,"MHT","SJC",42.932556,-71.435667,"New Hampshire",37.3626,-121.929022,"California"
1998,"LAX","MSP",33.942536,-118.408075,"California",44.881956,-93.221767,"Minnesota"
1998,"MSN","JFK",43.139858,-89.337514,"Wisconsin",40.639751,-73.778925,"New York"
2003,"DFW","SMF",32.896828,-97.037997,"Texas",38.695417,-121.590778,"California"
2011,"DAL","JFK",32.847111,-96.851778,"Texas",40.639751,-73.778925,"New York"
2000,"DEN","LGA",39.861656,-104.673178,"Colorado",40.777245,-73.872608,"New York"
2007,"LGA","ORF",40.777245,-73.872608,"New York",36.894611,-76.201222,"Virginia"
2008,"BOS","CLE",42.364347,-71.005181,"Massachusetts",41.411689,-81.849794,"Ohio"
1997,"ONT","DCA",34.056,-117.601194,"California",38.852083,-77.037722,"District of Columbia"
2006,"LGA","PDX",40.777245,-73.872608,"New York",45.588722,-122.5975,"Oregon"
2003,"MHT","SLC",42.932556,-71.435667,"New Hampshire",40.788389,-111.977772,"Utah"
2006,"ATL","SFO",33.636719,-84.428067,"Georgia",37.618972,-122.374889,"California"
2013,"LGB","SFO",33.817722,-118.151611,"California",37.618972,-122.374889,"California"
2001,"IND","OAK",39.717331,-86.294383,"Indiana",37.721278,-122.220722,"California"
2006,"CLE","DAL",41.411689,-81.849794,"Ohio",32.847111,-96.851778,"Texas"
2003,"ORD","COS",41.978603,-87.904842,"Illinois",38.805805,-104.700778,"Colorado"
2006,"MHT","HPN",42.932556,-71.435667,"New Hampshire",41.066959,-73.707575,"New York"
2000,"SWF","SAN",41.504094,-74.104839,"New York",32.733556,-117.189667,"California"
1999,"ORD","PDX",41.978603,-87.904842,"Illinois",45.588722,-122.5975,"Oregon"
1997,"ELP","DCA",31.80725,-106.377583,"Texas",38.852083,-77.037722,"District of Columbia"
1996,"BOS","LGA",42.364347,-71.005181,"Massachusetts",40.777245,-73.872608,"New York"
2002,"EYW","EWR",24.556111,-81.759556,"Florida",40.6925,-74.168667,"New Jersey"
2006,"TYS","ISP",35.810972,-83.994028,"Tennessee",40.79525,-73.100222,"New York"
1999,"CLE","IAH",41.411689,-81.849794,"Ohio",29.984433,-95.341442,"Texas"
2007,"ONT","OKC",34.056,-117.601194,"California",35.393089,-97.600733,"Oklahoma"
2011,"DAL","SAN",32.847111,-96.851778,"Texas",32.733556,-117.189667,"California"
2014,"BUR","ORF",34.200667,-118.358667,"California",36.894611,-76.201222,"Virginia"
2009,"ELP","IAD",31.80725,-106.377583,"Texas",38.944533,-77.455811,"Virginia"
2001,"CLT","HOU",35.214,-80.943139,"North Carolina",29.645419,-95.278889,"Texas"
2009,"LAX","SJC",33.942536,-118.408075,"California",37.3626,-121.929022,"California"
2010,"SJC","TPA",37.3626,-121.929022,"California",27.975472,-82.53325,"Florida"
2008,"CLE","OAK",41.411689,-81.849794,"Ohio",37.721278,-122.220722,"California"
2014,"LGB","MFR",33.817722,-118.151611,"California",42.374228,-122.8735,"Oregon"
1998,"LGB","PBI",33.817722,-118.151611,"California",26.683161,-80.095589,"Florida"
2014,"LAS","SJC",36.080056,-115.15225,"Nevada",37.3626,-121.929022,"California"
1993,"MCI","SFO",39.297606,-94.713905,"Missouri",37.618972,-122.374889,"California"
2007,"DFW","FLL",32.896828,-97.037997,"Texas",26.072583,-80.15275,"Florida"
1993,"RSW","LGB",26.536167,-81.755167,"Florida",33.817722,-118.151611,"California"
2004,"HPN","SRQ",41.066959,-73.707575,"New York",27.395444,-82.554389,"Florida"
1999,"IAH","SAT",29.984433,-95.341442,"Texas",29.533694,-98.469778,"Texas"
1999,"LGB","SEA",33.817722,-118.151611,"California",47.449,-122.309306,"Washington"
1998,"HOU","LAX",29.645419,-95.278889,"Texas",33.942536,-118.408075,"California"
2003,"IND","BWI",39.717331,-86.294383,"Indiana",39.175361,-76.668333,"Maryland"
2012,"DSM","HPN",41.533972,-93.663083,"Iowa",41.066959,-73.707575,"New York"
2002,"PDX","OAK",45.588722,-122.5975,"Oregon",37.721278,-122.220722,"California"
2012,"DSM","EWR",41.533972,-93.663083,"Iowa",40.6925,-74.168667,"New Jersey"
2000,"BOS","PHF",42.364347,-71.005181,"Massachusetts",37.131894,-76.492989,"Virginia"
2008,"LGB","OKC",33.817722,-118.151611,"California",35.393089,-97.600733,"Oklahoma"
2002,"CHS","BWI",32.898647,-80.040528,"South Carolina",39.175361,-76.668333,"Maryland"
1996,"JAX","ONT",30.494056,-81.687861,"Florida",34.056,-117.601194,"California"
2003,"ABQ","FLL",35.0402222,-106.6091944,"New Mexico",26.072583,-80.15275,"Florida"
2006,"ATL","HPN",33.636719,-84.428067,"Georgia",41.066959,-73.707575,"New York"
1997,"BOS","PDX",42.364347,-71.005181,"Massachusetts",45.588722,-122.5975,"Oregon"
2007,"JFK","ILM",40.639751,-73.778925,"New York",34.270615,-77.902569,"North Carolina"
2009,"PVD","SEA",41.732581,-71.420383,"Rhode Island",47.449,-122.309306,"Washington"
2009,"BHM","HOU",33.562942,-86.75355,"Alabama",29.645419,-95.278889,"Texas"
2002,"MDW","PDX",41.785972,-87.752417,"Illinois",45.588722,-122.5975,"Oregon"
2013,"EWR","SAV",40.6925,-74.168667,"New Jersey",32.127583,-81.202139,"Georgia"
2010,"DAY","IAD",39.902375,-84.219375,"Ohio",38.944533,-77.455811,"Virginia"
2009,"BNA","ORF",36.124472,-86.678194,"Tennessee",36.894611,-76.201222,"Virginia"
2011,"ORD","DAL",41.978603,-87.904842,"Illinois",32.847111,-96.851778,"Texas"
2004,"DAL","TUL",32.847111,-96.851778,"Texas",36.198389,-95.888111,"Oklahoma"
2010,"MDW","SFO",41.785972,-87.752417,"Illinois",37.618972,-122.374889,"California"
2008,"SFO","STL",37.618972,-122.374889,"California",38.748697,-90.370028,"Missouri"
2011,"DAL","IAD",32.847111,-96.851778,"Texas",38.944533,-77.455811,"Virginia"
1997,"HSV","DCA",34.6371944,-86.7750556,"Alabama",38.852083,-77.037722,"District of Columbia"
2006,"BUF","SFO",42.940525,-78.732167,"New York",37.618972,-122.374889,"California"
2014,"BOS","MCI",42.364347,-71.005181,"Massachusetts",39.297606,-94.713905,"Missouri"
2006,"ALB","TPA",42.748267,-73.801692,"New York",27.975472,-82.53325,"Florida"
2010,"OAK","BWI",37.721278,-122.220722,"California",39.175361,-76.668333,"Maryland"
2014,"MIA","ORF",25.79325,-80.290556,"Florida",36.894611,-76.201222,"Virginia"
2005,"IAH","MEM",29.984433,-95.341442,"Texas",35.042417,-89.976667,"Tennessee"
2004,"DFW","BNA",32.896828,-97.037997,"Texas",36.124472,-86.678194,"Tennessee"
2002,"ATL","LGB",33.636719,-84.428067,"Georgia",33.817722,-118.151611,"California"
2010,"MDW","BNA",41.785972,-87.752417,"Illinois",36.124472,-86.678194,"Tennessee"
2011,"SNA","OAK",33.675667,-117.868222,"California",37.721278,-122.220722,"California"
2007,"ORF","STL",36.894611,-76.201222,"Virginia",38.748697,-90.370028,"Missouri"
1997,"CAK","BNA",40.9160833,-81.4421944,"Ohio",36.124472,-86.678194,"Tennessee"
2006,"BOI","SFO",43.564361,-116.222861,"Idaho",37.618972,-122.374889,"California"
1998,"LGB","IAD",33.817722,-118.151611,"California",38.944533,-77.455811,"Virginia"
2014,"BUR","OAK",34.200667,-118.358667,"California",37.721278,-122.220722,"California"
1998,"ABE","ORD",40.652083,-75.440806,"Pennsylvania",41.978603,-87.904842,"Illinois"
1997,"MCI","OAK",39.297606,-94.713905,"Missouri",37.721278,-122.220722,"California"
2006,"DSM","DCA",41.533972,-93.663083,"Iowa",38.852083,-77.037722,"District of Columbia"
1998,"FLL","ROC",26.072583,-80.15275,"Florida",43.118866,-77.672389,"New York"
2004,"GSO","BUR",36.09775,-79.937306,"North Carolina",34.200667,-118.358667,"California"
1993,"DEN","BWI",39.861656,-104.673178,"Colorado",39.175361,-76.668333,"Maryland"
1996,"BHM","SNA",33.562942,-86.75355,"Alabama",33.675667,-117.868222,"California"
2004,"PVD","MIA",41.732581,-71.420383,"Rhode Island",25.79325,-80.290556,"Florida"
2013,"CLE","LAX",41.411689,-81.849794,"Ohio",33.942536,-118.408075,"California"
2009,"LGA","RNO",40.777245,-73.872608,"New York",39.499108,-119.768108,"Nevada"
2000,"MDW","MEM",41.785972,-87.752417,"Illinois",35.042417,-89.976667,"Tennessee"
1998,"LAX","MEM",33.942536,-118.408075,"California",35.042417,-89.976667,"Tennessee"
2008,"BUF","ORD",42.940525,-78.732167,"New York",41.978603,-87.904842,"Illinois"
2001,"LAS","PIE",36.080056,-115.15225,"Nevada",27.910167,-82.687389,"Florida"
2000,"TYS","IAD",35.810972,-83.994028,"Tennessee",38.944533,-77.455811,"Virginia"
2011,"HPN","PHF",41.066959,-73.707575,"New York",37.131894,-76.492989,"Virginia"
2006,"MSN","HPN",43.139858,-89.337514,"Wisconsin",41.066959,-73.707575,"New York"
2001,"BOS","LAX",42.364347,-71.005181,"Massachusetts",33.942536,-118.408075,"California"
1998,"MDW","CLE",41.785972,-87.752417,"Illinois",41.411689,-81.849794,"Ohio"
1999,"MLB","LGA",28.102778,-80.645278,"Florida",40.777245,-73.872608,"New York"
2010,"JAX","EWR",30.494056,-81.687861,"Florida",40.6925,-74.168667,"New Jersey"
1993,"LEX","SWF",38.0365,-84.605889,"Kentucky",41.504094,-74.104839,"New York"
2003,"SDF","HPN",38.1740858,-85.7364989,"Kentucky",41.066959,-73.707575,"New York"
2014,"ORD","CMH",41.978603,-87.904842,"Illinois",39.997972,-82.891889,"Ohio"
2004,"EWR","TUS",40.6925,-74.168667,"New Jersey",32.116083,-110.941028,"Arizona"
2011,"IND","JFK",39.717331,-86.294383,"Indiana",40.639751,-73.778925,"New York"
2004,"IAH","SAN",29.984433,-95.341442,"Texas",32.733556,-117.189667,"California"
2008,"IAH","SFO",29.984433,-95.341442,"Texas",37.618972,-122.374889,"California"
2003,"DTW","PIE",42.212444,-83.353389,"Michigan",27.910167,-82.687389,"Florida"
2012,"ORD","PHX",41.978603,-87.904842,"Illinois",33.434278,-112.011583,"Arizona"
2000,"HSV","BWI",34.6371944,-86.7750556,"Alabama",39.175361,-76.668333,"Maryland"
1999,"LGB","MEM",33.817722,-118.151611,"California",35.042417,-89.976667,"Tennessee"
2012,"LGB","PHX",33.817722,-118.151611,"California",33.434278,-112.011583,"Arizona"
2003,"OMA","IAD",41.303167,-95.894069,"Nebraska",38.944533,-77.455811,"Virginia"
2011,"JAN","DCA",32.311111,-90.075833,"Mississippi",38.852083,-77.037722,"District of Columbia"
2003,"DAB","ISP",29.184722,-81.060556,"Florida",40.79525,-73.100222,"New York"
1993,"BUF","SJC",42.940525,-78.732167,"New York",37.3626,-121.929022,"California"
2010,"LIT","BWI",34.729444,-92.224306,"Arkansas",39.175361,-76.668333,"Maryland"
2014,"DFW","PHL",32.896828,-97.037997,"Texas",39.871944,-75.241139,"Pennsylvania"
2002,"HPN","PBI",41.066959,-73.707575,"New York",26.683161,-80.095589,"Florida"
2008,"LGA","IAD",40.777245,-73.872608,"New York",38.944533,-77.455811,"Virginia"
2014,"IND","TPA",39.717331,-86.294383,"Indiana",27.975472,-82.53325,"Florida"
2002,"BHM","EWR",33.562942,-86.75355,"Alabama",40.6925,-74.168667,"New Jersey"
1997,"PHX","SFO",33.434278,-112.011583,"Arizona",37.618972,-122.374889,"California"
2008,"SNA","SAT",33.675667,-117.868222,"California",29.533694,-98.469778,"Texas"
2011,"FLL","OAK",26.072583,-80.15275,"Florida",37.721278,-122.220722,"California"
2001,"EWR","SMF",40.6925,-74.168667,"New Jersey",38.695417,-121.590778,"California"
2013,"CAK","IAD",40.9160833,-81.4421944,"Ohio",38.944533,-77.455811,"Virginia"
2008,"BHM","IAD",33.562942,-86.75355,"Alabama",38.944533,-77.455811,"Virginia"
1997,"LAX","PHL",33.942536,-118.408075,"California",39.871944,-75.241139,"Pennsylvania"
1996,"CLT","DTW",35.214,-80.943139,"North Carolina",42.212444,-83.353389,"Michigan"
1996,"BDL","FLL",41.938889,-72.683222,"Connecticut",26.072583,-80.15275,"Florida"
1993,"ELP","BUR",31.80725,-106.377583,"Texas",34.200667,-118.358667,"California"
1998,"BUR","MSP",34.200667,-118.358667,"California",44.881956,-93.221767,"Minnesota"
1996,"MSP","SJC",44.881956,-93.221767,"Minnesota",37.3626,-121.929022,"California"
2013,"ASE","BUR",39.2232,-106.869,"Colorado",34.200667,-118.358667,"California"
2007,"JAX","SWF",30.494056,-81.687861,"Florida",41.504094,-74.104839,"New York"
1998,"ONT","RNO",34.056,-117.601194,"California",39.499108,-119.768108,"Nevada"
2003,"ORF","TPA",36.894611,-76.201222,"Virginia",27.975472,-82.53325,"Florida"
1998,"DAL","FLL",32.847111,-96.851778,"Texas",26.072583,-80.15275,"Florida"
1998,"CHS","ORD",32.898647,-80.040528,"South Carolina",41.978603,-87.904842,"Illinois"
2007,"SFO","PBI",37.618972,-122.374889,"California",26.683161,-80.095589,"Florida"
2003,"BOS","ORD",42.364347,-71.005181,"Massachusetts",41.978603,-87.904842,"Illinois"
1999,"CLE","DEN",41.411689,-81.849794,"Ohio",39.861656,-104.673178,"Colorado"
1996,"ORD","SEA",41.978603,-87.904842,"Illinois",47.449,-122.309306,"Washington"
2005,"MDW","MCO",41.785972,-87.752417,"Illinois",28.429394,-81.308994,"Florida"
1993,"MSY","JFK",29.993389,-90.258028,"Louisiana",40.639751,-73.778925,"New York"
2000,"DSM","SNA",41.533972,-93.663083,"Iowa",33.675667,-117.868222,"California"
1993,"CLE","HPN",41.411689,-81.849794,"Ohio",41.066959,-73.707575,"New York"
1994,"AUS","SNA",30.194528,-97.669889,"Texas",33.675667,-117.868222,"California"
2002,"LAX","SMF",33.942536,-118.408075,"California",38.695417,-121.590778,"California"
2005,"SNA","MCO",33.675667,-117.868222,"California",28.429394,-81.308994,"Florida"
2006,"ATL","LAX",33.636719,-84.428067,"Georgia",33.942536,-118.408075,"California"
2011,"ELP","OAK",31.80725,-106.377583,"Texas",37.721278,-122.220722,"California"
1998,"EWR","OKC",40.6925,-74.168667,"New Jersey",35.393089,-97.600733,"Oklahoma"
2011,"CLT","SWF",35.214,-80.943139,"North Carolina",41.504094,-74.104839,"New York"
1993,"LGB","OMA",33.817722,-118.151611,"California",41.303167,-95.894069,"Nebraska"
2006,"ATL","BWI",33.636719,-84.428067,"Georgia",39.175361,-76.668333,"Maryland"
1999,"MDW","SNA",41.785972,-87.752417,"Illinois",33.675667,-117.868222,"California"
2013,"ATL","ONT",33.636719,-84.428067,"Georgia",34.056,-117.601194,"California"
1997,"CRP","DFW",27.770361,-97.501222,"Texas",32.896828,-97.037997,"Texas"
2019,"ABQ","BUR",35.0402222,-106.6091944,"New Mexico",34.200667,-118.358667,"California"
2001,"HPN","SAN",41.066959,-73.707575,"New York",32.733556,-117.189667,"California"
1993,"CMH","JFK",39.997972,-82.891889,"Ohio",40.639751,-73.778925,"New York"
1996,"MHT","RIC",42.932556,-71.435667,"New Hampshire",37.505167,-77.319667,"Virginia"
1993,"PVD","SYR",41.732581,-71.420383,"Rhode Island",43.111187,-76.106311,"New York"
2008,"CAE","JFK",33.938833,-81.119528,"South Carolina",40.639751,-73.778925,"New York"
1996,"BOS","MYR",42.364347,-71.005181,"Massachusetts",33.67975,-78.928333,"South Carolina"
2014,"ATL","ORD",33.636719,-84.428067,"Georgia",41.978603,-87.904842,"Illinois"
2008,"TUL","IAD",36.198389,-95.888111,"Oklahoma",38.944533,-77.455811,"Virginia"
1994,"MHT","MKE",42.932556,-71.435667,"New Hampshire",42.947222,-87.896583,"Wisconsin"
1996,"MSN","ISP",43.139858,-89.337514,"Wisconsin",40.79525,-73.100222,"New York"
2008,"SWF","PWM",41.504094,-74.104839,"New York",43.646161,-70.309281,"Maine"
1996,"EYW","HPN",24.556111,-81.759556,"Florida",41.066959,-73.707575,"New York"
